measWL,meas202210_Ravg,+,-,meas202210_Tavg,+,-,meas202210_Aavg,+,-
1463,0.477907274,0.015153624,-0.015791269,0.489617664,0.016844883,-0.017031072,0.032475062,0.032822341,-0.031998507
1464,0.476754862,0.015330573,-0.015750378,0.489347331,0.017048683,-0.01707544,0.033897806,0.032825818,-0.031860684
1465,0.477438553,0.015233467,-0.015895358,0.489982075,0.016893153,-0.016916876,0.032579372,0.032812234,-0.03197545
1466,0.477478036,0.015005276,-0.015606542,0.490371131,0.016728933,-0.017106474,0.032150833,0.032713016,-0.031733852
1467,0.47720212,0.015558887,-0.015688118,0.490770105,0.016573833,-0.017052048,0.032027775,0.032740166,-0.031103997
1468,0.476941486,0.015316434,-0.01566557,0.490700483,0.016725444,-0.017047867,0.03235803,0.032713437,-0.031466782
1469,0.47695592,0.015475553,-0.015731999,0.491128912,0.016588994,-0.016868203,0.031915167,0.032600202,-0.031242157
1470,0.4771111,0.015160836,-0.015702738,0.491596459,0.016761074,-0.017637731,0.031292441,0.033340469,-0.031702251
1471,0.477228475,0.015223,-0.015484755,0.491635523,0.016723927,-0.017407926,0.031136002,0.032892681,-0.031374778
1472,0.476924898,0.015191851,-0.015714745,0.492204394,0.016576447,-0.017434531,0.030870708,0.033149276,-0.031494119
1473,0.476375759,0.015063248,-0.01574036,0.492276386,0.016800199,-0.017278158,0.031347855,0.033018519,-0.031863447
1474,0.476055216,0.01520681,-0.015982732,0.492124275,0.016869302,-0.017271261,0.031820509,0.033253993,-0.032076112
1475,0.476454247,0.014987344,-0.015563336,0.492622926,0.016601937,-0.01688581,0.030922827,0.032449146,-0.031550095
1476,0.476725251,0.015327545,-0.015823074,0.492753924,0.016661284,-0.01722318,0.030520826,0.033046254,-0.031552673
1477,0.476661102,0.015364184,-0.015789848,0.493185601,0.016862227,-0.017172753,0.030153297,0.032962601,-0.03167989
1478,0.476505394,0.015102969,-0.015624092,0.493358075,0.016645926,-0.017372755,0.030136531,0.032996847,-0.031544413
1479,0.475796179,0.01508473,-0.015645231,0.493850314,0.016456906,-0.016983877,0.030353507,0.032629108,-0.031376118
1480,0.475121292,0.015247974,-0.015907757,0.493404431,0.016935986,-0.017059944,0.031474278,0.032967702,-0.031951725
1481,0.475339977,0.015098429,-0.015673161,0.494136866,0.016583212,-0.017392108,0.030523157,0.033065269,-0.031681641
1482,0.475276411,0.015128033,-0.015638911,0.494236644,0.016692142,-0.017111895,0.030486945,0.032750806,-0.031546711
1483,0.475733052,0.015125943,-0.015757146,0.494140879,0.016467402,-0.017231476,0.030126069,0.032988622,-0.031462462
1484,0.475616969,0.015098251,-0.01554805,0.494696178,0.01657719,-0.017309187,0.029686853,0.032857237,-0.031675441
1485,0.474990901,0.014911687,-0.015356956,0.49463303,0.016625159,-0.017312831,0.030376069,0.032669787,-0.031388643
1486,0.475115107,0.015324469,-0.015678634,0.494638195,0.016666397,-0.016994639,0.030246698,0.032673273,-0.03136217
1487,0.474565986,0.014996785,-0.015439909,0.49490062,0.016506802,-0.017278134,0.030533394,0.032718043,-0.031261313
1488,0.4746111,0.015014078,-0.015478303,0.494730529,0.016616448,-0.01735044,0.030658371,0.032828743,-0.031395705
1489,0.474983092,0.014729995,-0.01498766,0.495542732,0.016530662,-0.017381175,0.029474176,0.032368835,-0.031260657
1490,0.47423181,0.01475306,-0.015023349,0.49544611,0.016514132,-0.017156764,0.03032208,0.032180113,-0.031267192
1491,0.473364166,0.014750042,-0.014994726,0.495740997,0.016515335,-0.017385462,0.030894837,0.032380188,-0.031010046
1492,0.473004632,0.014676593,-0.014981141,0.495569719,0.016719272,-0.017499412,0.031425649,0.032480553,-0.031262887
1493,0.473108411,0.014692315,-0.014969989,0.495821672,0.016648129,-0.017502347,0.031069917,0.032472336,-0.031167101
1494,0.473038736,0.014957931,-0.015135987,0.496173875,0.016543937,-0.017368643,0.030787389,0.032504631,-0.031501868
1495,0.473134351,0.014726399,-0.014890315,0.496710653,0.016459651,-0.017512665,0.030154996,0.03240298,-0.03118605
1496,0.472442161,0.014695261,-0.01480117,0.496683696,0.016801865,-0.01741845,0.030874143,0.032219621,-0.031119879
1497,0.472051976,0.014692873,-0.014927411,0.496887607,0.016761547,-0.017530216,0.031060417,0.032457628,-0.03145442
1498,0.471719938,0.014490468,-0.01472563,0.496951066,0.016496923,-0.01732774,0.031328997,0.03205337,-0.030919189
1499,0.470878386,0.014689711,-0.014863972,0.496990626,0.016967097,-0.017474008,0.032130987,0.03233798,-0.031313336
1500,0.471078693,0.014617887,-0.014891371,0.497026293,0.01662297,-0.017446865,0.031895014,0.032338235,-0.031075764
1501,0.470716612,0.014447637,-0.014687088,0.496988367,0.01666054,-0.017464312,0.032295021,0.0321514,-0.031056475
1502,0.470761905,0.014711756,-0.01481052,0.497473889,0.016818577,-0.017698346,0.031764206,0.032508866,-0.031082734
1503,0.470420873,0.014629738,-0.014885287,0.497622101,0.016768932,-0.017515486,0.031957027,0.032400773,-0.031184901
1504,0.470228664,0.015149996,-0.015226599,0.498564089,0.016564382,-0.017541912,0.031207247,0.032768511,-0.031244344
1505,0.469882919,0.014536589,-0.014725123,0.49821748,0.016729711,-0.017606609,0.0318996,0.032331732,-0.031053617
1506,0.468949517,0.014652149,-0.015089268,0.498024021,0.016788746,-0.017516204,0.033026463,0.032605472,-0.031440895
1507,0.468538587,0.014667405,-0.015094589,0.49823152,0.01686681,-0.017334864,0.033229894,0.032429453,-0.031414384
1508,0.468642834,0.014617442,-0.014602474,0.498657121,0.016526682,-0.017643234,0.032700045,0.032245709,-0.031144124
1509,0.46859064,0.014580262,-0.014985399,0.498653555,0.017038829,-0.017687863,0.032755805,0.032673262,-0.03161909
1510,0.467482053,0.014517479,-0.0147186,0.498773939,0.016843643,-0.017477083,0.033744008,0.032195684,-0.031361122
1511,0.467900601,0.014757022,-0.01488059,0.499626939,0.01687571,-0.017841075,0.03247246,0.032721665,-0.031088475
1512,0.466384139,0.014540413,-0.014907699,0.499275964,0.017047599,-0.017631148,0.034339897,0.032538848,-0.031463081
1513,0.466498588,0.014607092,-0.014852725,0.49965493,0.016702414,-0.017563385,0.033846482,0.03241611,-0.030996062
1514,0.466603112,0.014841386,-0.01490008,0.499673818,0.016951754,-0.017764832,0.03372307,0.032664912,-0.031064334
1515,0.466126168,0.014662866,-0.014803377,0.49967872,0.016934651,-0.017684258,0.034195112,0.032487635,-0.031109643
1516,0.466201923,0.014585992,-0.014787478,0.500439393,0.016633658,-0.01774301,0.033358684,0.032530487,-0.031219649
1517,0.465519136,0.014457727,-0.014885721,0.501349648,0.017072605,-0.017807469,0.033131215,0.03269319,-0.031523089
1518,0.464476746,0.014703786,-0.01496235,0.500853918,0.017095959,-0.017476935,0.034669336,0.032439285,-0.031352416
1519,0.464499937,0.014364393,-0.014594192,0.5011248,0.016885385,-0.017903605,0.034375264,0.032497797,-0.031090957
1520,0.463930406,0.014566306,-0.01488817,0.501270272,0.017294079,-0.017691491,0.034799322,0.032579661,-0.031593872
1521,0.463282629,0.014536662,-0.014899473,0.500868002,0.017173488,-0.017769852,0.035849369,0.032669325,-0.031496694
1522,0.463851818,0.014484979,-0.014837899,0.501496336,0.017007698,-0.017729686,0.034651846,0.032567584,-0.031333224
1523,0.46316423,0.014671522,-0.01475934,0.501619841,0.016934071,-0.017833125,0.035215929,0.032592465,-0.030970285
1524,0.463288574,0.014911068,-0.015159585,0.501763957,0.017206753,-0.018044034,0.034947469,0.033203619,-0.031431923
1525,0.462993598,0.014647609,-0.014957083,0.502420842,0.017122762,-0.017884727,0.03458556,0.03284181,-0.03138806
1526,0.462368195,0.01431525,-0.014669636,0.502370123,0.01706696,-0.018002865,0.035261683,0.032672501,-0.03134179
1527,0.462470682,0.014706566,-0.014835485,0.502865368,0.017005525,-0.01779767,0.034663949,0.032633155,-0.031068031
1528,0.462034416,0.014706568,-0.014981163,0.502791352,0.017058337,-0.017682569,0.035174232,0.032663732,-0.03126325
1529,0.461320476,0.014366738,-0.014641798,0.503305708,0.01712005,-0.017955928,0.035373816,0.032597726,-0.031284344
1530,0.460940011,0.014353535,-0.014604122,0.50337307,0.017156041,-0.018019043,0.035686918,0.032623165,-0.031282824
1531,0.461133199,0.014834683,-0.014823055,0.50384949,0.01717731,-0.017900159,0.035017311,0.032723214,-0.031060857
1532,0.460447499,0.014686631,-0.01482886,0.503617093,0.017431238,-0.017757763,0.035935408,0.032586623,-0.031449703
1533,0.460385507,0.014732548,-0.014974253,0.504120987,0.017259621,-0.018018563,0.035493507,0.032992816,-0.031384809
1534,0.460312729,0.01467943,-0.015008178,0.504033742,0.017339737,-0.018287555,0.03565353,0.033295732,-0.031552019
1535,0.460136012,0.014670908,-0.014892822,0.504404084,0.016883619,-0.018163939,0.035459904,0.033056762,-0.031270886
1536,0.460189249,0.014536192,-0.014935344,0.505058148,0.017204123,-0.018234973,0.034752603,0.033170317,-0.031478829
1537,0.459635022,0.014657647,-0.015205958,0.505455732,0.017193168,-0.018073347,0.034909246,0.033279304,-0.031618173
1538,0.45948826,0.014471324,-0.01478832,0.505914146,0.017031282,-0.018084296,0.034597595,0.032872617,-0.031195009
1539,0.458938888,0.014144556,-0.014462322,0.505452689,0.017078703,-0.018198419,0.035608423,0.032660741,-0.031223258
1540,0.458517266,0.014576222,-0.015115829,0.506003493,0.01709093,-0.01816761,0.035479241,0.033283438,-0.031470199
1541,0.458537599,0.014513134,-0.01479043,0.506309462,0.017090788,-0.018205886,0.03515294,0.032996315,-0.031603922
1542,0.458672481,0.01442266,-0.01481233,0.506550871,0.017199134,-0.018106221,0.034776648,0.032918551,-0.031621794
1543,0.457695118,0.014525146,-0.014879361,0.506843127,0.017497631,-0.018356706,0.035461755,0.033236067,-0.031653741
1544,0.458450422,0.014379225,-0.014888454,0.507255949,0.017362002,-0.018369143,0.03429363,0.033257597,-0.031741227
1545,0.458273112,0.014463336,-0.014875414,0.507732019,0.017130922,-0.018395778,0.033994869,0.033271192,-0.031594258
1546,0.457935595,0.014376379,-0.014768493,0.508095568,0.017116364,-0.018250342,0.033968837,0.033018835,-0.031310284
1547,0.45795984,0.014621974,-0.014872915,0.508138655,0.017227992,-0.018235138,0.033901505,0.033108053,-0.031287881
1548,0.458087043,0.014543445,-0.015165083,0.508432219,0.017138089,-0.018098481,0.033480738,0.033263565,-0.031681534
1549,0.457275193,0.01449207,-0.014980762,0.508473343,0.01705113,-0.018505828,0.034251464,0.03348659,-0.031543201
1550,0.457043143,0.01422999,-0.014631792,0.509353189,0.017227526,-0.018330224,0.033603668,0.032962016,-0.03139756
1551,0.456931212,0.01434952,-0.014684696,0.509028998,0.017353981,-0.018211788,0.034039789,0.032896484,-0.031457511
1552,0.456316084,0.014548963,-0.015002952,0.508954163,0.017366432,-0.018299063,0.034729752,0.033302015,-0.031591149
1553,0.455992461,0.014551741,-0.014901282,0.509445397,0.01703454,-0.018404022,0.034562143,0.033305304,-0.031397615
1554,0.456305962,0.014373603,-0.014563792,0.509571388,0.016967775,-0.018054313,0.03412265,0.032618105,-0.030918448
1555,0.456102614,0.01452824,-0.014712642,0.509767042,0.017371119,-0.018365271,0.034130344,0.033077913,-0.031302283
1556,0.456019919,0.01437855,-0.014952291,0.510012534,0.017350996,-0.018407796,0.033967547,0.033360087,-0.031729546
1557,0.456014378,0.014327018,-0.014863463,0.509955325,0.017202452,-0.01844993,0.034030297,0.033313393,-0.03152947
1558,0.455979631,0.01440165,-0.014605252,0.510403228,0.017166146,-0.018586323,0.033617142,0.033191575,-0.031336454
1559,0.455918393,0.014277782,-0.014682505,0.510450375,0.01707422,-0.018395951,0.033631231,0.033078456,-0.031352003
1560,0.455382168,0.01423554,-0.014454668,0.51088816,0.017082988,-0.018264986,0.033729671,0.032719654,-0.031012644
1561,0.455189426,0.014844793,-0.01469029,0.511332193,0.017252424,-0.018251203,0.033478381,0.032941493,-0.032097217
1562,0.455507325,0.014404206,-0.014465408,0.512144443,0.016965567,-0.018181584,0.032348233,0.032646992,-0.03115882
1563,0.455195985,0.014117777,-0.01437905,0.511745481,0.017142585,-0.018531011,0.033058534,0.032910061,-0.031104469
1564,0.454548423,0.014241013,-0.014723311,0.511765683,0.016965965,-0.018016372,0.033685894,0.032739682,-0.031151943
1565,0.454628556,0.014323395,-0.014695171,0.512517266,0.016807495,-0.018066368,0.032854177,0.032761539,-0.03113089
1566,0.45427529,0.013959727,-0.014223156,0.512601134,0.016965074,-0.018336695,0.033123576,0.032559852,-0.030924802
1567,0.454558606,0.01440939,-0.01449492,0.512555995,0.017148932,-0.018325824,0.0328854,0.032820744,-0.031145384
1568,0.453766027,0.014236407,-0.014571272,0.512715743,0.016989844,-0.018261777,0.033518229,0.032833048,-0.031067975
1569,0.453437911,0.014412443,-0.014298016,0.513435665,0.016994427,-0.018260863,0.033126424,0.032558879,-0.031258719
1570,0.45369746,0.013905863,-0.014038762,0.5132498,0.017020451,-0.018300045,0.03305274,0.032338806,-0.030790737
1571,0.453303924,0.014107386,-0.013961909,0.51334772,0.016988657,-0.018361428,0.033348356,0.032323337,-0.031096043
1572,0.452643994,0.014089236,-0.014293613,0.513544884,0.017063673,-0.018120958,0.033811121,0.032414572,-0.03115291
1573,0.45262762,0.014144777,-0.014243782,0.514528071,0.016952301,-0.018131924,0.032844308,0.032375706,-0.03092701
1574,0.452535776,0.013942538,-0.014043579,0.515148785,0.017056303,-0.01823487,0.03231544,0.03227845,-0.030762335
1575,0.452720223,0.014148481,-0.014236912,0.515409877,0.01685877,-0.018000133,0.031869901,0.032237045,-0.03100725
1576,0.452114537,0.014237126,-0.01424275,0.515781623,0.017151912,-0.018318012,0.032103841,0.032560763,-0.031052627
1577,0.452018549,0.013949804,-0.01418764,0.515467453,0.016984017,-0.017968745,0.032513998,0.032156386,-0.030821198
1578,0.451638621,0.013820722,-0.013983533,0.516041241,0.01716452,-0.018171145,0.032320137,0.032154677,-0.030903357
1579,0.45138403,0.013994426,-0.013948065,0.515820042,0.016975855,-0.018065007,0.032795929,0.032013073,-0.03071841
1580,0.451346234,0.013987211,-0.014129683,0.516428829,0.017201802,-0.018061872,0.032224937,0.032191554,-0.030921112
1581,0.450611546,0.013767362,-0.013923627,0.516801555,0.017357196,-0.018185048,0.032586899,0.032108675,-0.031056877
1582,0.450192206,0.013797291,-0.013914995,0.516461172,0.016892851,-0.01803339,0.033346621,0.031948385,-0.030588751
1583,0.450109036,0.014018013,-0.014375954,0.517236981,0.017263297,-0.018224,0.032653983,0.032599954,-0.03128131
1584,0.449718354,0.014149346,-0.014353418,0.517030879,0.016851463,-0.017968136,0.033250767,0.032321553,-0.030928937
1585,0.44919237,0.013929972,-0.014044722,0.517488661,0.016993696,-0.018036506,0.03331897,0.032081228,-0.030652815
1586,0.449297815,0.013849423,-0.014088028,0.517734575,0.016781459,-0.017850752,0.032967609,0.03193878,-0.030630882
1587,0.449237929,0.014005199,-0.014118343,0.517594782,0.016961428,-0.017899175,0.033167289,0.032017517,-0.030617469
1588,0.448824398,0.013929637,-0.013988377,0.517472278,0.017023549,-0.017978909,0.033703324,0.031967286,-0.030579412
1589,0.44864211,0.0139024,-0.014267761,0.51819901,0.016904548,-0.017954832,0.03315888,0.032222593,-0.030779182
1590,0.448348608,0.014017272,-0.014298425,0.518632674,0.016802024,-0.017710584,0.033018718,0.032009008,-0.030819296
1591,0.448083776,0.013766318,-0.013953344,0.518576676,0.016868696,-0.017875884,0.033339548,0.031829228,-0.030635013
1592,0.447790347,0.013856205,-0.013928497,0.518248181,0.016840347,-0.017898309,0.033961472,0.031826805,-0.030696552
1593,0.447475427,0.013939036,-0.014350387,0.51815942,0.016968952,-0.018106506,0.034365152,0.032456892,-0.030907988
1594,0.447073092,0.014113522,-0.014593665,0.51857581,0.016916672,-0.017732531,0.034351098,0.032326196,-0.030882089
1595,0.446442616,0.013831375,-0.013920541,0.519802788,0.016794595,-0.017703001,0.033754596,0.031623542,-0.03062597
1596,0.445913039,0.014121121,-0.014555309,0.519113426,0.017163007,-0.017927328,0.034973535,0.032482637,-0.031284128
1597,0.446813473,0.014202793,-0.014362907,0.520088133,0.017069318,-0.018036024,0.033098394,0.032398931,-0.031272112
1598,0.446041044,0.014084426,-0.014310726,0.519750384,0.017154979,-0.018197471,0.034208572,0.032508197,-0.031239405
1599,0.445684279,0.014598983,-0.014584665,0.519538821,0.017136773,-0.01815142,0.0347769,0.032736085,-0.031358469
1600,0.44617284,0.014347871,-0.014510255,0.519924747,0.017156183,-0.018186722,0.033902413,0.032696976,-0.031136295
