simWLnm, simR, simA, simT
1.598437e+03, 7.327917e-01, 5.430847e-05, 2.671540e-01
1.598506e+03, 7.327803e-01, 5.430618e-05, 2.671653e-01
1.598574e+03, 7.327690e-01, 5.430389e-05, 2.671767e-01
1.598643e+03, 7.327576e-01, 5.430160e-05, 2.671881e-01
1.598712e+03, 7.327462e-01, 5.429931e-05, 2.671995e-01
1.598780e+03, 7.327348e-01, 5.429702e-05, 2.672109e-01
1.598849e+03, 7.327234e-01, 5.429473e-05, 2.672223e-01
1.598918e+03, 7.327121e-01, 5.429244e-05, 2.672337e-01
1.598986e+03, 7.327007e-01, 5.429015e-05, 2.672450e-01
1.599055e+03, 7.326893e-01, 5.428786e-05, 2.672564e-01
1.599124e+03, 7.326779e-01, 5.428557e-05, 2.672678e-01
1.599193e+03, 7.326665e-01, 5.428328e-05, 2.672792e-01
1.599261e+03, 7.326551e-01, 5.428098e-05, 2.672906e-01
1.599330e+03, 7.326437e-01, 5.427869e-05, 2.673020e-01
1.599399e+03, 7.326324e-01, 5.427640e-05, 2.673134e-01
1.599467e+03, 7.326210e-01, 5.427411e-05, 2.673248e-01
1.599536e+03, 7.326096e-01, 5.427182e-05, 2.673362e-01
1.599605e+03, 7.325982e-01, 5.426953e-05, 2.673476e-01
1.599674e+03, 7.325868e-01, 5.426724e-05, 2.673590e-01
1.599742e+03, 7.325754e-01, 5.426495e-05, 2.673704e-01
1.599811e+03, 7.325639e-01, 5.426266e-05, 2.673818e-01
1.599880e+03, 7.325525e-01, 5.426037e-05, 2.673932e-01
1.599948e+03, 7.325411e-01, 5.425808e-05, 2.674046e-01
1.600017e+03, 7.325297e-01, 5.425579e-05, 2.674160e-01
1.600086e+03, 7.325183e-01, 5.425352e-05, 2.674274e-01
1.600155e+03, 7.325069e-01, 5.425125e-05, 2.674388e-01
1.600223e+03, 7.324955e-01, 5.424898e-05, 2.674502e-01
1.600292e+03, 7.324841e-01, 5.424671e-05, 2.674616e-01
1.600361e+03, 7.324727e-01, 5.424444e-05, 2.674730e-01
1.600429e+03, 7.324613e-01, 5.424217e-05, 2.674844e-01
1.600498e+03, 7.324499e-01, 5.423990e-05, 2.674958e-01
1.600567e+03, 7.324385e-01, 5.423762e-05, 2.675072e-01
1.600635e+03, 7.324271e-01, 5.423535e-05, 2.675186e-01
1.600704e+03, 7.324157e-01, 5.423308e-05, 2.675300e-01
1.600773e+03, 7.324043e-01, 5.423080e-05, 2.675414e-01
1.600842e+03, 7.323930e-01, 5.422853e-05, 2.675528e-01
1.600910e+03, 7.323816e-01, 5.422625e-05, 2.675642e-01
1.600979e+03, 7.323702e-01, 5.422398e-05, 2.675756e-01
1.601048e+03, 7.323588e-01, 5.422170e-05, 2.675870e-01
1.601116e+03, 7.323474e-01, 5.421943e-05, 2.675984e-01
1.601185e+03, 7.323360e-01, 5.421715e-05, 2.676098e-01
1.601254e+03, 7.323246e-01, 5.421488e-05, 2.676212e-01
1.601323e+03, 7.323132e-01, 5.421260e-05, 2.676326e-01
1.601391e+03, 7.323018e-01, 5.421032e-05, 2.676440e-01
1.601460e+03, 7.322904e-01, 5.420805e-05, 2.676554e-01
1.601529e+03, 7.322790e-01, 5.420577e-05, 2.676668e-01
1.601597e+03, 7.322676e-01, 5.420350e-05, 2.676782e-01
1.601666e+03, 7.322562e-01, 5.420122e-05, 2.676896e-01
1.601735e+03, 7.322448e-01, 5.419894e-05, 2.677010e-01
1.601803e+03, 7.322334e-01, 5.419666e-05, 2.677124e-01
1.601872e+03, 7.322220e-01, 5.419439e-05, 2.677238e-01
1.601941e+03, 7.322106e-01, 5.419211e-05, 2.677352e-01
1.602010e+03, 7.321992e-01, 5.418983e-05, 2.677466e-01
1.602078e+03, 7.321878e-01, 5.418756e-05, 2.677580e-01
1.602147e+03, 7.321764e-01, 5.418528e-05, 2.677694e-01
1.602216e+03, 7.321650e-01, 5.418300e-05, 2.677809e-01
1.602284e+03, 7.321536e-01, 5.418072e-05, 2.677923e-01
1.602353e+03, 7.321422e-01, 5.417844e-05, 2.678037e-01
1.602422e+03, 7.321307e-01, 5.417616e-05, 2.678151e-01
1.602491e+03, 7.321193e-01, 5.417389e-05, 2.678265e-01
1.602559e+03, 7.321079e-01, 5.417162e-05, 2.678379e-01
1.602628e+03, 7.320965e-01, 5.416936e-05, 2.678493e-01
1.602697e+03, 7.320851e-01, 5.416710e-05, 2.678607e-01
1.602765e+03, 7.320737e-01, 5.416484e-05, 2.678721e-01
1.602834e+03, 7.320623e-01, 5.416258e-05, 2.678835e-01
1.602903e+03, 7.320509e-01, 5.416032e-05, 2.678949e-01
1.602971e+03, 7.320395e-01, 5.415806e-05, 2.679063e-01
1.603040e+03, 7.320281e-01, 5.415579e-05, 2.679177e-01
1.603109e+03, 7.320167e-01, 5.415353e-05, 2.679291e-01
1.603178e+03, 7.320053e-01, 5.415127e-05, 2.679405e-01
1.603246e+03, 7.319939e-01, 5.414901e-05, 2.679520e-01
1.603315e+03, 7.319825e-01, 5.414675e-05, 2.679634e-01
1.603384e+03, 7.319711e-01, 5.414448e-05, 2.679748e-01
1.603452e+03, 7.319597e-01, 5.414222e-05, 2.679862e-01
1.603521e+03, 7.319483e-01, 5.413996e-05, 2.679976e-01
1.603590e+03, 7.319369e-01, 5.413770e-05, 2.680090e-01
1.603659e+03, 7.319254e-01, 5.413544e-05, 2.680204e-01
1.603727e+03, 7.319140e-01, 5.413317e-05, 2.680319e-01
1.603796e+03, 7.319026e-01, 5.413091e-05, 2.680433e-01
1.603865e+03, 7.318912e-01, 5.412865e-05, 2.680547e-01
1.603933e+03, 7.318797e-01, 5.412639e-05, 2.680661e-01
1.604002e+03, 7.318683e-01, 5.412413e-05, 2.680776e-01
1.604071e+03, 7.318569e-01, 5.412187e-05, 2.680890e-01
1.604140e+03, 7.318454e-01, 5.411961e-05, 2.681004e-01
1.604208e+03, 7.318340e-01, 5.411734e-05, 2.681119e-01
1.604277e+03, 7.318226e-01, 5.411508e-05, 2.681233e-01
1.604346e+03, 7.318112e-01, 5.411282e-05, 2.681347e-01
1.604414e+03, 7.317997e-01, 5.411056e-05, 2.681462e-01
1.604483e+03, 7.317883e-01, 5.410829e-05, 2.681576e-01
1.604552e+03, 7.317769e-01, 5.410603e-05, 2.681690e-01
1.604620e+03, 7.317654e-01, 5.410377e-05, 2.681805e-01
1.604689e+03, 7.317540e-01, 5.410150e-05, 2.681919e-01
1.604758e+03, 7.317426e-01, 5.409924e-05, 2.682033e-01
1.604827e+03, 7.317312e-01, 5.409697e-05, 2.682147e-01
1.604895e+03, 7.317197e-01, 5.409470e-05, 2.682262e-01
1.604964e+03, 7.317083e-01, 5.409244e-05, 2.682376e-01
1.605033e+03, 7.316969e-01, 5.409018e-05, 2.682490e-01
1.605101e+03, 7.316855e-01, 5.408793e-05, 2.682604e-01
1.605170e+03, 7.316741e-01, 5.408568e-05, 2.682718e-01
1.605239e+03, 7.316627e-01, 5.408343e-05, 2.682832e-01
1.605308e+03, 7.316513e-01, 5.408118e-05, 2.682947e-01
1.605376e+03, 7.316399e-01, 5.407893e-05, 2.683061e-01
1.605445e+03, 7.316284e-01, 5.407668e-05, 2.683175e-01
1.605514e+03, 7.316170e-01, 5.407443e-05, 2.683289e-01
1.605582e+03, 7.316056e-01, 5.407218e-05, 2.683403e-01
1.605651e+03, 7.315942e-01, 5.406993e-05, 2.683517e-01
1.605720e+03, 7.315828e-01, 5.406768e-05, 2.683632e-01
1.605788e+03, 7.315714e-01, 5.406543e-05, 2.683746e-01
1.605857e+03, 7.315599e-01, 5.406318e-05, 2.683860e-01
1.605926e+03, 7.315485e-01, 5.406093e-05, 2.683974e-01
1.605995e+03, 7.315371e-01, 5.405868e-05, 2.684088e-01
1.606063e+03, 7.315257e-01, 5.405643e-05, 2.684203e-01
1.606132e+03, 7.315143e-01, 5.405417e-05, 2.684317e-01
1.606201e+03, 7.315028e-01, 5.405192e-05, 2.684431e-01
1.606269e+03, 7.314914e-01, 5.404967e-05, 2.684545e-01
1.606338e+03, 7.314800e-01, 5.404742e-05, 2.684659e-01
1.606407e+03, 7.314686e-01, 5.404517e-05, 2.684774e-01
1.606476e+03, 7.314572e-01, 5.404291e-05, 2.684888e-01
1.606544e+03, 7.314457e-01, 5.404066e-05, 2.685002e-01
1.606613e+03, 7.314343e-01, 5.403841e-05, 2.685116e-01
1.606682e+03, 7.314229e-01, 5.403616e-05, 2.685231e-01
1.606750e+03, 7.314115e-01, 5.403391e-05, 2.685345e-01
1.606819e+03, 7.314000e-01, 5.403165e-05, 2.685460e-01
1.606888e+03, 7.313886e-01, 5.402940e-05, 2.685574e-01
1.606956e+03, 7.313771e-01, 5.402715e-05, 2.685688e-01
1.607025e+03, 7.313657e-01, 5.402490e-05, 2.685803e-01
1.607094e+03, 7.313542e-01, 5.402265e-05, 2.685917e-01
1.607163e+03, 7.313428e-01, 5.402040e-05, 2.686032e-01
1.607231e+03, 7.313314e-01, 5.401815e-05, 2.686146e-01
1.607300e+03, 7.313199e-01, 5.401589e-05, 2.686261e-01
1.607369e+03, 7.313085e-01, 5.401364e-05, 2.686375e-01
1.607437e+03, 7.312970e-01, 5.401139e-05, 2.686490e-01
1.607506e+03, 7.312856e-01, 5.400914e-05, 2.686604e-01
1.607575e+03, 7.312741e-01, 5.400691e-05, 2.686719e-01
1.607644e+03, 7.312627e-01, 5.400468e-05, 2.686833e-01
1.607712e+03, 7.312512e-01, 5.400244e-05, 2.686947e-01
1.607781e+03, 7.312398e-01, 5.400021e-05, 2.687062e-01
1.607850e+03, 7.312284e-01, 5.399798e-05, 2.687176e-01
1.607918e+03, 7.312170e-01, 5.399574e-05, 2.687291e-01
1.607987e+03, 7.312055e-01, 5.399351e-05, 2.687405e-01
1.608056e+03, 7.311941e-01, 5.399127e-05, 2.687519e-01
1.608125e+03, 7.311827e-01, 5.398904e-05, 2.687634e-01
1.608193e+03, 7.311712e-01, 5.398680e-05, 2.687748e-01
1.608262e+03, 7.311598e-01, 5.398457e-05, 2.687862e-01
1.608331e+03, 7.311484e-01, 5.398233e-05, 2.687977e-01
1.608399e+03, 7.311369e-01, 5.398009e-05, 2.688091e-01
1.608468e+03, 7.311255e-01, 5.397786e-05, 2.688205e-01
1.608537e+03, 7.311140e-01, 5.397562e-05, 2.688320e-01
1.608605e+03, 7.311026e-01, 5.397339e-05, 2.688434e-01
1.608674e+03, 7.310912e-01, 5.397115e-05, 2.688549e-01
1.608743e+03, 7.310797e-01, 5.396891e-05, 2.688663e-01
1.608812e+03, 7.310683e-01, 5.396668e-05, 2.688777e-01
1.608880e+03, 7.310568e-01, 5.396444e-05, 2.688892e-01
1.608949e+03, 7.310454e-01, 5.396220e-05, 2.689006e-01
1.609018e+03, 7.310340e-01, 5.395996e-05, 2.689121e-01
1.609086e+03, 7.310225e-01, 5.395773e-05, 2.689235e-01
1.609155e+03, 7.310111e-01, 5.395549e-05, 2.689350e-01
1.609224e+03, 7.309996e-01, 5.395325e-05, 2.689464e-01
1.609293e+03, 7.309882e-01, 5.395101e-05, 2.689579e-01
1.609361e+03, 7.309767e-01, 5.394878e-05, 2.689693e-01
1.609430e+03, 7.309653e-01, 5.394654e-05, 2.689808e-01
1.609499e+03, 7.309539e-01, 5.394430e-05, 2.689922e-01
1.609567e+03, 7.309424e-01, 5.394206e-05, 2.690036e-01
1.609636e+03, 7.309310e-01, 5.393982e-05, 2.690151e-01
1.609705e+03, 7.309195e-01, 5.393758e-05, 2.690265e-01
1.609773e+03, 7.309081e-01, 5.393534e-05, 2.690380e-01
1.609842e+03, 7.308966e-01, 5.393310e-05, 2.690495e-01
1.609911e+03, 7.308852e-01, 5.393086e-05, 2.690609e-01
1.609980e+03, 7.308737e-01, 5.392862e-05, 2.690724e-01
1.610048e+03, 7.308623e-01, 5.392640e-05, 2.690838e-01
1.610117e+03, 7.308508e-01, 5.392418e-05, 2.690952e-01
1.610186e+03, 7.308394e-01, 5.392195e-05, 2.691067e-01
1.610254e+03, 7.308279e-01, 5.391973e-05, 2.691181e-01
1.610323e+03, 7.308165e-01, 5.391751e-05, 2.691296e-01
1.610392e+03, 7.308051e-01, 5.391529e-05, 2.691410e-01
1.610461e+03, 7.307936e-01, 5.391307e-05, 2.691525e-01
1.610529e+03, 7.307822e-01, 5.391084e-05, 2.691639e-01
1.610598e+03, 7.307707e-01, 5.390862e-05, 2.691754e-01
1.610667e+03, 7.307593e-01, 5.390640e-05, 2.691868e-01
1.610735e+03, 7.307478e-01, 5.390417e-05, 2.691983e-01
1.610804e+03, 7.307364e-01, 5.390195e-05, 2.692097e-01
1.610873e+03, 7.307249e-01, 5.389973e-05, 2.692212e-01
1.610941e+03, 7.307134e-01, 5.389751e-05, 2.692327e-01
1.611010e+03, 7.307020e-01, 5.389529e-05, 2.692441e-01
1.611079e+03, 7.306905e-01, 5.389307e-05, 2.692556e-01
1.611148e+03, 7.306790e-01, 5.389084e-05, 2.692671e-01
1.611216e+03, 7.306676e-01, 5.388862e-05, 2.692785e-01
1.611285e+03, 7.306561e-01, 5.388640e-05, 2.692900e-01
1.611354e+03, 7.306446e-01, 5.388418e-05, 2.693015e-01
1.611422e+03, 7.306332e-01, 5.388196e-05, 2.693129e-01
1.611491e+03, 7.306217e-01, 5.387973e-05, 2.693244e-01
1.611560e+03, 7.306102e-01, 5.387751e-05, 2.693359e-01
1.611629e+03, 7.305988e-01, 5.387529e-05, 2.693474e-01
1.611697e+03, 7.305873e-01, 5.387307e-05, 2.693588e-01
1.611766e+03, 7.305758e-01, 5.387084e-05, 2.693703e-01
1.611835e+03, 7.305643e-01, 5.386862e-05, 2.693818e-01
1.611903e+03, 7.305529e-01, 5.386639e-05, 2.693932e-01
1.611972e+03, 7.305414e-01, 5.386417e-05, 2.694047e-01
1.612041e+03, 7.305300e-01, 5.386194e-05, 2.694162e-01
1.612110e+03, 7.305185e-01, 5.385972e-05, 2.694276e-01
1.612178e+03, 7.305070e-01, 5.385749e-05, 2.694391e-01
1.612247e+03, 7.304956e-01, 5.385526e-05, 2.694506e-01
1.612316e+03, 7.304841e-01, 5.385303e-05, 2.694620e-01
1.612384e+03, 7.304727e-01, 5.385081e-05, 2.694735e-01
1.612453e+03, 7.304612e-01, 5.384858e-05, 2.694850e-01
1.612522e+03, 7.304497e-01, 5.384636e-05, 2.694964e-01
1.612590e+03, 7.304383e-01, 5.384415e-05, 2.695079e-01
1.612659e+03, 7.304268e-01, 5.384194e-05, 2.695193e-01
1.612728e+03, 7.304154e-01, 5.383973e-05, 2.695308e-01
1.612797e+03, 7.304039e-01, 5.383752e-05, 2.695422e-01
1.612865e+03, 7.303925e-01, 5.383531e-05, 2.695537e-01
1.612934e+03, 7.303810e-01, 5.383310e-05, 2.695652e-01
1.613003e+03, 7.303696e-01, 5.383089e-05, 2.695766e-01
1.613071e+03, 7.303581e-01, 5.382868e-05, 2.695881e-01
1.613140e+03, 7.303466e-01, 5.382646e-05, 2.695995e-01
1.613209e+03, 7.303352e-01, 5.382425e-05, 2.696110e-01
1.613278e+03, 7.303237e-01, 5.382204e-05, 2.696224e-01
1.613346e+03, 7.303123e-01, 5.381983e-05, 2.696339e-01
1.613415e+03, 7.303008e-01, 5.381762e-05, 2.696454e-01
1.613484e+03, 7.302894e-01, 5.381541e-05, 2.696568e-01
1.613552e+03, 7.302779e-01, 5.381319e-05, 2.696683e-01
1.613621e+03, 7.302664e-01, 5.381098e-05, 2.696798e-01
1.613690e+03, 7.302550e-01, 5.380877e-05, 2.696912e-01
1.613758e+03, 7.302435e-01, 5.380656e-05, 2.697027e-01
1.613827e+03, 7.302320e-01, 5.380434e-05, 2.697142e-01
1.613896e+03, 7.302206e-01, 5.380213e-05, 2.697256e-01
1.613965e+03, 7.302091e-01, 5.381781e-05, 2.697371e-01
1.614033e+03, 7.301976e-01, 5.386557e-05, 2.697486e-01
1.614102e+03, 7.301861e-01, 5.391334e-05, 2.697600e-01
1.614171e+03, 7.301746e-01, 5.396111e-05, 2.697715e-01
1.614239e+03, 7.301630e-01, 5.400889e-05, 2.697830e-01
1.614308e+03, 7.301515e-01, 5.405666e-05, 2.697944e-01
1.614377e+03, 7.301400e-01, 5.410444e-05, 2.698059e-01
1.614446e+03, 7.301285e-01, 5.415223e-05, 2.698174e-01
1.614514e+03, 7.301170e-01, 5.420001e-05, 2.698288e-01
1.614583e+03, 7.301054e-01, 5.424780e-05, 2.698403e-01
1.614652e+03, 7.300939e-01, 5.429559e-05, 2.698518e-01
1.614720e+03, 7.300824e-01, 5.434338e-05, 2.698633e-01
1.614789e+03, 7.300709e-01, 5.439118e-05, 2.698747e-01
1.614858e+03, 7.300594e-01, 5.443897e-05, 2.698862e-01
1.614926e+03, 7.300478e-01, 5.448677e-05, 2.698977e-01
1.614995e+03, 7.300363e-01, 5.453079e-05, 2.699092e-01
1.615064e+03, 7.300248e-01, 5.452862e-05, 2.699206e-01
1.615133e+03, 7.300134e-01, 5.452644e-05, 2.699321e-01
1.615201e+03, 7.300019e-01, 5.452427e-05, 2.699436e-01
1.615270e+03, 7.299904e-01, 5.452209e-05, 2.699550e-01
1.615339e+03, 7.299790e-01, 5.451992e-05, 2.699665e-01
1.615407e+03, 7.299675e-01, 5.451774e-05, 2.699780e-01
1.615476e+03, 7.299560e-01, 5.451557e-05, 2.699895e-01
1.615545e+03, 7.299445e-01, 5.451339e-05, 2.700009e-01
1.615614e+03, 7.299331e-01, 5.451122e-05, 2.700124e-01
1.615682e+03, 7.299216e-01, 5.450904e-05, 2.700239e-01
1.615751e+03, 7.299101e-01, 5.450686e-05, 2.700354e-01
1.615820e+03, 7.298986e-01, 5.450469e-05, 2.700469e-01
1.615888e+03, 7.298872e-01, 5.450251e-05, 2.700583e-01
1.615957e+03, 7.298757e-01, 5.450033e-05, 2.700698e-01
1.616026e+03, 7.298642e-01, 5.449816e-05, 2.700813e-01
1.616095e+03, 7.298527e-01, 5.449598e-05, 2.700928e-01
1.616163e+03, 7.298412e-01, 5.449380e-05, 2.701043e-01
1.616232e+03, 7.298298e-01, 5.449163e-05, 2.701157e-01
1.616301e+03, 7.298183e-01, 5.448945e-05, 2.701272e-01
1.616369e+03, 7.298068e-01, 5.448727e-05, 2.701387e-01
1.616438e+03, 7.297953e-01, 5.448509e-05, 2.701502e-01
1.616507e+03, 7.297838e-01, 5.448291e-05, 2.701617e-01
1.616575e+03, 7.297724e-01, 5.448074e-05, 2.701732e-01
1.616644e+03, 7.297609e-01, 5.447856e-05, 2.701846e-01
1.616713e+03, 7.297494e-01, 5.447638e-05, 2.701961e-01
1.616782e+03, 7.297379e-01, 5.447420e-05, 2.702076e-01
1.616850e+03, 7.297264e-01, 5.447202e-05, 2.702191e-01
1.616919e+03, 7.297149e-01, 5.446984e-05, 2.702306e-01
1.616988e+03, 7.297034e-01, 5.446766e-05, 2.702421e-01
1.617056e+03, 7.296920e-01, 5.446548e-05, 2.702536e-01
1.617125e+03, 7.296805e-01, 5.446330e-05, 2.702651e-01
1.617194e+03, 7.296690e-01, 5.446113e-05, 2.702766e-01
1.617263e+03, 7.296575e-01, 5.445895e-05, 2.702881e-01
1.617331e+03, 7.296460e-01, 5.445677e-05, 2.702996e-01
1.617400e+03, 7.296345e-01, 5.445459e-05, 2.703111e-01
1.617469e+03, 7.296229e-01, 5.445242e-05, 2.703226e-01
1.617537e+03, 7.296114e-01, 5.445025e-05, 2.703341e-01
1.617606e+03, 7.295999e-01, 5.444809e-05, 2.703456e-01
1.617675e+03, 7.295884e-01, 5.444593e-05, 2.703571e-01
1.617743e+03, 7.295769e-01, 5.444377e-05, 2.703686e-01
1.617812e+03, 7.295655e-01, 5.444161e-05, 2.703801e-01
1.617881e+03, 7.295540e-01, 5.443945e-05, 2.703916e-01
1.617950e+03, 7.295424e-01, 5.443728e-05, 2.704031e-01
1.618018e+03, 7.295309e-01, 5.443512e-05, 2.704146e-01
1.618087e+03, 7.295194e-01, 5.443296e-05, 2.704261e-01
1.618156e+03, 7.295080e-01, 5.443080e-05, 2.704376e-01
1.618224e+03, 7.294965e-01, 5.442864e-05, 2.704491e-01
1.618293e+03, 7.294850e-01, 5.442647e-05, 2.704606e-01
1.618362e+03, 7.294735e-01, 5.442431e-05, 2.704721e-01
1.618431e+03, 7.294620e-01, 5.442214e-05, 2.704836e-01
1.618499e+03, 7.294505e-01, 5.441998e-05, 2.704951e-01
1.618568e+03, 7.294390e-01, 5.441782e-05, 2.705066e-01
1.618637e+03, 7.294275e-01, 5.441565e-05, 2.705181e-01
1.618705e+03, 7.294160e-01, 5.441349e-05, 2.705296e-01
1.618774e+03, 7.294045e-01, 5.441132e-05, 2.705411e-01
1.618843e+03, 7.293930e-01, 5.440916e-05, 2.705526e-01
1.618911e+03, 7.293815e-01, 5.440699e-05, 2.705640e-01
1.618980e+03, 7.293700e-01, 5.440482e-05, 2.705755e-01
1.619049e+03, 7.293586e-01, 5.440266e-05, 2.705870e-01
1.619118e+03, 7.293471e-01, 5.440049e-05, 2.705985e-01
1.619186e+03, 7.293356e-01, 5.439833e-05, 2.706100e-01
1.619255e+03, 7.293241e-01, 5.439616e-05, 2.706215e-01
1.619324e+03, 7.293126e-01, 5.439399e-05, 2.706330e-01
1.619392e+03, 7.293011e-01, 5.439183e-05, 2.706445e-01
1.619461e+03, 7.292896e-01, 5.438966e-05, 2.706560e-01
1.619530e+03, 7.292781e-01, 5.438749e-05, 2.706675e-01
1.619599e+03, 7.292666e-01, 5.438533e-05, 2.706790e-01
1.619667e+03, 7.292551e-01, 5.438316e-05, 2.706906e-01
1.619736e+03, 7.292436e-01, 5.438099e-05, 2.707021e-01
1.619805e+03, 7.292321e-01, 5.437883e-05, 2.707136e-01
1.619873e+03, 7.292206e-01, 5.437666e-05, 2.707251e-01
1.619942e+03, 7.292091e-01, 5.437449e-05, 2.707366e-01
1.620011e+03, 7.291976e-01, 5.437232e-05, 2.707481e-01
1.620080e+03, 7.291861e-01, 5.437017e-05, 2.707596e-01
1.620148e+03, 7.291746e-01, 5.436802e-05, 2.707711e-01
1.620217e+03, 7.291631e-01, 5.436587e-05, 2.707826e-01
1.620286e+03, 7.291516e-01, 5.436372e-05, 2.707941e-01
1.620354e+03, 7.291401e-01, 5.436157e-05, 2.708056e-01
1.620423e+03, 7.291286e-01, 5.435943e-05, 2.708171e-01
1.620492e+03, 7.291170e-01, 5.435728e-05, 2.708286e-01
1.620560e+03, 7.291055e-01, 5.435513e-05, 2.708401e-01
1.620629e+03, 7.290940e-01, 5.435298e-05, 2.708516e-01
1.620698e+03, 7.290825e-01, 5.435083e-05, 2.708631e-01
1.620767e+03, 7.290710e-01, 5.434868e-05, 2.708747e-01
1.620835e+03, 7.290595e-01, 5.434653e-05, 2.708862e-01
1.620904e+03, 7.290480e-01, 5.434438e-05, 2.708977e-01
1.620973e+03, 7.290365e-01, 5.434223e-05, 2.709092e-01
1.621041e+03, 7.290249e-01, 5.434008e-05, 2.709207e-01
1.621110e+03, 7.290134e-01, 5.433793e-05, 2.709322e-01
1.621179e+03, 7.290019e-01, 5.433578e-05, 2.709438e-01
1.621248e+03, 7.289904e-01, 5.433362e-05, 2.709553e-01
1.621316e+03, 7.289789e-01, 5.433147e-05, 2.709668e-01
1.621385e+03, 7.289674e-01, 5.432932e-05, 2.709783e-01
1.621454e+03, 7.289559e-01, 5.432716e-05, 2.709898e-01
1.621522e+03, 7.289444e-01, 5.432501e-05, 2.710013e-01
1.621591e+03, 7.289329e-01, 5.432286e-05, 2.710128e-01
1.621660e+03, 7.289214e-01, 5.432070e-05, 2.710243e-01
1.621728e+03, 7.289099e-01, 5.431855e-05, 2.710358e-01
1.621797e+03, 7.288984e-01, 5.431639e-05, 2.710473e-01
1.621866e+03, 7.288868e-01, 5.431424e-05, 2.710588e-01
1.621935e+03, 7.288753e-01, 5.431208e-05, 2.710703e-01
1.622003e+03, 7.288638e-01, 5.430993e-05, 2.710819e-01
1.622072e+03, 7.288523e-01, 5.430777e-05, 2.710934e-01
1.622141e+03, 7.288408e-01, 5.430562e-05, 2.711049e-01
1.622209e+03, 7.288293e-01, 5.430346e-05, 2.711164e-01
1.622278e+03, 7.288178e-01, 5.430131e-05, 2.711279e-01
1.622347e+03, 7.288063e-01, 5.429915e-05, 2.711394e-01
1.622416e+03, 7.287948e-01, 5.429699e-05, 2.711509e-01
1.622484e+03, 7.287833e-01, 5.429484e-05, 2.711624e-01
1.622553e+03, 7.287717e-01, 5.429270e-05, 2.711740e-01
1.622622e+03, 7.287602e-01, 5.429056e-05, 2.711855e-01
1.622690e+03, 7.287487e-01, 5.428842e-05, 2.711970e-01
1.622759e+03, 7.287372e-01, 5.428628e-05, 2.712085e-01
1.622828e+03, 7.287257e-01, 5.428414e-05, 2.712200e-01
1.622896e+03, 7.287142e-01, 5.428200e-05, 2.712315e-01
1.622965e+03, 7.287027e-01, 5.427986e-05, 2.712430e-01
1.623034e+03, 7.286912e-01, 5.427773e-05, 2.712546e-01
1.623103e+03, 7.286797e-01, 5.427559e-05, 2.712661e-01
1.623171e+03, 7.286681e-01, 5.427345e-05, 2.712776e-01
1.623240e+03, 7.286566e-01, 5.427131e-05, 2.712891e-01
1.623309e+03, 7.286451e-01, 5.426917e-05, 2.713006e-01
1.623377e+03, 7.286336e-01, 5.426703e-05, 2.713121e-01
1.623446e+03, 7.286221e-01, 5.426489e-05, 2.713237e-01
1.623515e+03, 7.286105e-01, 5.426275e-05, 2.713352e-01
1.623584e+03, 7.285990e-01, 5.426061e-05, 2.713467e-01
1.623652e+03, 7.285875e-01, 5.425847e-05, 2.713583e-01
1.623721e+03, 7.285759e-01, 5.425633e-05, 2.713698e-01
1.623790e+03, 7.285644e-01, 5.425420e-05, 2.713813e-01
1.623858e+03, 7.285529e-01, 5.425206e-05, 2.713929e-01
1.623927e+03, 7.285413e-01, 5.424992e-05, 2.714044e-01
1.623996e+03, 7.285298e-01, 5.424778e-05, 2.714160e-01
1.624065e+03, 7.285183e-01, 5.424564e-05, 2.714275e-01
1.624133e+03, 7.285067e-01, 5.424350e-05, 2.714390e-01
1.624202e+03, 7.284952e-01, 5.424136e-05, 2.714506e-01
1.624271e+03, 7.284837e-01, 5.423922e-05, 2.714621e-01
1.624339e+03, 7.284721e-01, 5.423708e-05, 2.714737e-01
1.624408e+03, 7.284606e-01, 5.423494e-05, 2.714852e-01
1.624477e+03, 7.284490e-01, 5.423280e-05, 2.714967e-01
1.624545e+03, 7.284375e-01, 5.423065e-05, 2.715083e-01
1.624614e+03, 7.284260e-01, 5.422851e-05, 2.715198e-01
1.624683e+03, 7.284145e-01, 5.422637e-05, 2.715313e-01
1.624752e+03, 7.284029e-01, 5.422422e-05, 2.715428e-01
1.624820e+03, 7.283914e-01, 5.422208e-05, 2.715544e-01
1.624889e+03, 7.283799e-01, 5.421994e-05, 2.715659e-01
1.624958e+03, 7.283683e-01, 5.421779e-05, 2.715774e-01
1.625026e+03, 7.283568e-01, 5.421566e-05, 2.715890e-01
1.625095e+03, 7.283453e-01, 5.421353e-05, 2.716005e-01
1.625164e+03, 7.283338e-01, 5.421140e-05, 2.716120e-01
1.625233e+03, 7.283223e-01, 5.420928e-05, 2.716235e-01
1.625301e+03, 7.283107e-01, 5.420715e-05, 2.716351e-01
1.625370e+03, 7.282992e-01, 5.420503e-05, 2.716466e-01
1.625439e+03, 7.282877e-01, 5.420290e-05, 2.716581e-01
1.625507e+03, 7.282762e-01, 5.420077e-05, 2.716696e-01
1.625576e+03, 7.282646e-01, 5.419865e-05, 2.716812e-01
1.625645e+03, 7.282531e-01, 5.419652e-05, 2.716927e-01
1.625713e+03, 7.282416e-01, 5.419439e-05, 2.717042e-01
1.625782e+03, 7.282301e-01, 5.419227e-05, 2.717158e-01
